date,predicted,ood
1920-01-01,0.7487627215913788,True
1920-02-01,-0.14541851281379437,True
1920-03-01,0.30323879239003926,True
1920-04-01,0.22306513469646205,True
1920-05-01,-0.176232530010358,True
1920-06-01,-0.4760105145820468,True
1920-07-01,-0.46804207143859866,True
1920-08-01,-0.10509472279353815,True
1920-09-01,0.41763540029174706,True
1920-10-01,-0.13159325196471539,True
1920-11-01,-0.0787254513370339,True
1920-12-01,-0.14673997851269327,True
1921-01-01,0.8944222174011589,True
1921-02-01,1.3820796624441067,True
1921-03-01,1.427833977559001,True
1921-04-01,2.015225257859358,True
1921-05-01,2.6423478331216006,True
1921-06-01,2.337550888802392,True
1921-07-01,2.4900068320816207,True
1921-08-01,2.193255023180277,True
1921-09-01,2.3652260192164065,True
1921-10-01,2.65397448053253,True
1921-11-01,3.0308452345969497,True
1921-12-01,3.119773642720689,True
1922-01-01,3.1236422175782113,True
1922-02-01,2.84811295187426,True
1922-03-01,3.08197838972302,True
1922-04-01,3.9464204511795042,True
1922-05-01,3.852178896175168,True
1922-06-01,3.692354158324725,True
1922-07-01,3.3529989134553597,True
1922-08-01,3.6421940861541664,True
1922-09-01,3.601979830473339,True
1922-10-01,3.870450161787209,True
1922-11-01,3.4283116259682593,True
1922-12-01,3.23476495306425,True
1923-01-01,3.6817945595344517,True
1923-02-01,3.8786605653469524,True
1923-03-01,3.792910701052043,True
1923-04-01,2.734750934267254,True
1923-05-01,2.449413464859977,True
1923-06-01,2.131434366131151,True
1923-07-01,1.5558229067186158,True
1923-08-01,1.4843359833966607,True
1923-09-01,1.4224440466656203,True
1923-10-01,1.90128016753876,True
1923-11-01,2.1291871638400512,True
1923-12-01,2.373249515000611,True
1924-01-01,2.325480743906398,True
1924-02-01,2.4022104439422645,True
1924-03-01,2.3429650993842714,True
1924-04-01,1.7276910446814209,True
1924-05-01,1.685209220628035,True
1924-06-01,1.8443328404565702,True
1924-07-01,2.8989786850889043,True
1924-08-01,3.0646131705906265,True
1924-09-01,2.9903425140101625,True
1924-10-01,2.536017413638949,True
1924-11-01,2.811232254619143,True
1924-12-01,2.992170219732304,True
1925-01-01,3.4612659902544918,True
1925-02-01,3.4629359880809827,True
1925-03-01,3.148285407103376,True
1925-04-01,2.915972838051962,True
1925-05-01,2.9643691629053954,True
1925-06-01,2.869572640691695,True
1925-07-01,3.042557566456263,True
1925-08-01,2.9956928121570976,True
1925-09-01,3.141030759436438,True
1925-10-01,3.505796504310517,True
1925-11-01,3.3987463634125747,True
1925-12-01,3.580050084297068,True
1926-01-01,3.453053265751696,True
1926-02-01,3.3249511127760454,True
1926-03-01,3.0733851182119807,True
1926-04-01,2.5120412860985595,True
1926-05-01,2.623413152839155,True
1926-06-01,3.00423092676691,True
1926-07-01,3.8463205716533473,True
1926-08-01,4.038168927069553,True
1926-09-01,3.9804269090857343,True
1926-10-01,2.7404989600277303,True
1926-11-01,2.876697558248706,True
1926-12-01,2.8583029253729966,True
1927-01-01,3.2829081409654686,True
1927-02-01,3.3977241733365187,True
1927-03-01,3.4270117004640284,True
1927-04-01,3.3547161734928594,True
1927-05-01,3.334891311296104,True
1927-06-01,3.1467826705521253,True
1927-07-01,3.5483172357338923,True
1927-08-01,3.7381728861455796,True
1927-09-01,3.932134706787266,True
1927-10-01,3.884523709331385,True
1927-11-01,4.0788951992937275,True
1927-12-01,4.138358241446921,True
1928-01-01,3.504561968013286,True
1928-02-01,3.4953015407124775,True
1928-03-01,3.612063575640452,True
1928-04-01,4.4756833315066995,True
1928-05-01,4.56433380400419,True
1928-06-01,4.550116212244508,True
1928-07-01,4.564368984635934,True
1928-08-01,4.593323196974554,True
1928-09-01,4.753026760201992,True
1928-10-01,5.4145988045170625,True
1928-11-01,5.552244801900237,True
1928-12-01,5.614329407931539,True
1929-01-01,5.47014650217954,True
1929-02-01,5.302799967030617,True
1929-03-01,5.386983127147548,True
1929-04-01,5.061378629490163,True
