date,predicted,ood
1920-01-01,0.2838355063937007,True
1920-02-01,0.29311253404503484,True
1920-03-01,0.3171427903834714,True
1920-04-01,0.34725896366719916,True
1920-05-01,0.36280832248371553,True
1920-06-01,0.3723381547251913,True
1920-07-01,0.3869091673344717,True
1920-08-01,0.3765506389561264,True
1920-09-01,0.376419949858137,True
1920-10-01,0.38613629740583466,True
1920-11-01,0.3732438325943521,True
1920-12-01,0.32395454231992576,True
1921-01-01,0.3086183098780637,True
1921-02-01,0.29051835217136335,True
1921-03-01,0.2774221338874241,True
1921-04-01,0.2701701501625056,True
1921-05-01,0.2673890728101441,True
1921-06-01,0.22708455571968075,True
1921-07-01,0.19138799303523263,True
1921-08-01,0.15198921484630437,True
1921-09-01,0.13429147483365775,True
1921-10-01,0.13099610008877277,True
1921-11-01,0.14233210030892443,True
1921-12-01,0.1421917817880196,True
1922-01-01,0.13128855013945873,True
1922-02-01,0.11842712479606136,True
1922-03-01,0.11250130989560195,True
1922-04-01,0.13487231827134422,True
1922-05-01,0.17525395847413558,True
1922-06-01,0.1899497210455777,True
1922-07-01,0.20722132929132853,True
1922-08-01,0.22917590333884982,True
1922-09-01,0.26490372773609033,True
1922-10-01,0.3129616325913309,True
1922-11-01,0.3532625967880043,True
1922-12-01,0.3783365014598893,True
1923-01-01,0.401812532269506,True
1923-02-01,0.4359696870659984,True
1923-03-01,0.4803126198863365,True
1923-04-01,0.5009592836176371,True
1923-05-01,0.48769679329533727,True
1923-06-01,0.45837338668032374,True
1923-07-01,0.4242636624589388,True
1923-08-01,0.4005916112262827,True
1923-09-01,0.39469338158785233,True
1923-10-01,0.392424730360241,True
1923-11-01,0.3932298552266277,True
1923-12-01,0.3995433551122447,True
1924-01-01,0.4100661287415684,True
1924-02-01,0.4155991141532619,True
1924-03-01,0.40330517417432266,True
1924-04-01,0.3754997275115943,True
1924-05-01,0.3448058085876777,True
1924-06-01,0.31527757114187493,True
1924-07-01,0.30469108083388674,True
1924-08-01,0.3055617924193409,True
1924-09-01,0.30616155938487255,True
1924-10-01,0.29858246911814124,True
1924-11-01,0.3132665072949704,True
1924-12-01,0.34408479125284597,True
1925-01-01,0.37834836085269075,True
1925-02-01,0.40151858317816225,True
1925-03-01,0.4051269265011123,True
1925-04-01,0.4014804228486813,True
1925-05-01,0.4081484785526797,True
1925-06-01,0.42106334887842245,True
1925-07-01,0.44509810341345335,True
1925-08-01,0.47158831168615123,True
1925-09-01,0.49393689754692804,True
1925-10-01,0.5135925915825119,True
1925-11-01,0.536183014345103,True
1925-12-01,0.563355331448653,True
1926-01-01,0.5787314816236702,True
1926-02-01,0.5780669103460165,True
1926-03-01,0.5461768420639488,True
1926-04-01,0.49572856291960404,True
1926-05-01,0.4532891270783601,True
1926-06-01,0.4297001750119374,True
1926-07-01,0.42145206990754713,True
1926-08-01,0.42027936818631145,True
1926-09-01,0.41855110945888646,True
1926-10-01,0.4059638081974477,True
1926-11-01,0.40008197452725247,True
1926-12-01,0.39756795609089796,True
1927-01-01,0.39382571325500293,True
1927-02-01,0.39059618095533055,True
1927-03-01,0.3722998742764538,True
1927-04-01,0.3487326518617579,True
1927-05-01,0.33162781931776525,True
1927-06-01,0.3244874848710765,True
1927-07-01,0.32542359142769717,True
1927-08-01,0.3366219618149251,True
1927-09-01,0.3467899207322941,True
1927-10-01,0.3330429134538246,True
1927-11-01,0.3220103699003205,True
1927-12-01,0.3167339263940568,True
1928-01-01,0.3080659278609478,True
1928-02-01,0.2962978035558612,True
1928-03-01,0.29055005323048966,True
1928-04-01,0.29554989293457634,True
1928-05-01,0.30976786849465016,True
1928-06-01,0.31288087111119645,True
1928-07-01,0.3115403988143086,True
1928-08-01,0.31968261642304713,True
1928-09-01,0.3435965494842925,True
1928-10-01,0.3609563721673187,True
1928-11-01,0.3800837979713304,True
1928-12-01,0.3951315362623792,True
1929-01-01,0.40082724372318745,True
1929-02-01,0.388405408933921,True
1929-03-01,0.3705952683229806,True
1929-04-01,0.3585628866017721,True
1929-05-01,0.3516305017079968,True
1929-06-01,0.33648794995937403,True
1929-07-01,0.3294595029783951,True
1929-08-01,0.33343571415164003,True
1929-09-01,0.34986014882771943,True
1929-10-01,0.35350730512898787,True
1929-11-01,0.3022835792115546,True
1929-12-01,0.26603414807515424,True
1930-01-01,0.25864973927811225,True
1930-02-01,0.2761061152640662,True
1930-03-01,0.30211043102148005,True
1930-04-01,0.3242680485056568,True
1930-05-01,0.3237811710835909,True
1930-06-01,0.2864240190668447,True
1930-07-01,0.25466635039719293,True
1930-08-01,0.23119886134302864,True
1930-09-01,0.2150737707683063,True
1930-10-01,0.11921577572254594,True
1930-11-01,-0.0322852008658116,True
1930-12-01,-0.1777143879333815,True
1931-01-01,-0.23643461866023552,True
1931-02-01,-0.20285757497306428,True
1931-03-01,-0.14291987501660808,True
1931-04-01,-0.13776585490775656,True
1931-05-01,-0.20153601752170414,True
1931-06-01,-0.2754538097363714,True
1931-07-01,-0.2970529107601858,True
1931-08-01,-0.3141784278048852,True
1931-09-01,-0.42469680238612345,True
1931-10-01,-0.6289951941366001,True
1931-11-01,-0.7476610863051376,True
1931-12-01,-1.0042738771823694,True
1932-01-01,-1.1524375034433738,True
1932-02-01,-1.1846193318329254,True
1932-03-01,-1.1348091020707334,True
1932-04-01,-1.360313167857499,True
1932-05-01,-1.6617291879483238,True
1932-06-01,-2.0005384053605377,True
1932-07-01,-2.053254958029203,True
1932-08-01,-1.5205790395672034,True
1932-09-01,-0.9998548215156431,True
1932-10-01,-0.7616134068054845,True
1932-11-01,-0.6201586927676326,True
1932-12-01,-0.5398721303064591,True
1933-01-01,-0.48621491578035997,True
1933-02-01,-0.551735388102957,True
1933-03-01,-0.6191050666182107,True
1933-04-01,-0.6209940329356847,True
1933-05-01,-0.5175885968024865,True
1933-06-01,-0.4377168876343919,True
1933-07-01,-0.35463167723615435,True
1933-08-01,-0.1970508838589174,True
1933-09-01,-0.06958051540329324,True
1933-10-01,-0.04866135017572176,True
1933-11-01,-0.04230828433346817,True
1933-12-01,-0.03683802184685683,True
1934-01-01,-0.005002650334925585,True
1934-02-01,0.012062086086679635,True
1934-03-01,0.026457544848700387,True
1934-04-01,0.05734966497877919,True
1934-05-01,0.09893758357229648,True
1934-06-01,0.15292354674806338,True
1934-07-01,0.1895291242705439,True
1934-08-01,0.18855359887518178,True
1934-09-01,0.16454718753524775,True
1934-10-01,0.12908357495883604,True
1934-11-01,0.11953333562730414,True
1934-12-01,0.10994760442234436,True
1935-01-01,0.1409767293326527,True
1935-02-01,0.19700730397136368,True
1935-03-01,0.23931648332724761,True
1935-04-01,0.28194839083793277,True
1935-05-01,0.316245723490445,True
1935-06-01,0.3460835714917523,True
1935-07-01,0.3550387018006659,True
1935-08-01,0.389117112760319,True
1935-09-01,0.40825101700923694,True
1935-10-01,0.3783195985762524,True
1935-11-01,0.3348774940002738,True
1935-12-01,0.277681301350723,True
1936-01-01,0.22843353930007795,True
1936-02-01,0.1598629699613976,True
1936-03-01,0.0835116046468411,True
1936-04-01,0.04869904106080877,True
1936-05-01,0.05465359392493842,True
1936-06-01,0.06531410221348959,True
1936-07-01,0.08798784337589198,True
1936-08-01,0.10717595392986258,True
1936-09-01,0.11605280397524496,True
1936-10-01,0.0969494084397562,True
1936-11-01,0.08492295758208504,True
1936-12-01,0.057411839570047724,True
1937-01-01,0.08856761973327612,True
1937-02-01,0.16685784779628,True
1937-03-01,0.24462826069324245,True
1937-04-01,0.2504533374690803,True
1937-05-01,0.18117161829750206,True
1937-06-01,0.09470396281503507,True
1937-07-01,0.1302507200272766,True
1937-08-01,0.23607213734166219,True
1937-09-01,0.3220289395907422,True
1937-10-01,0.2696206135362806,True
1937-11-01,0.13133344023281582,True
1937-12-01,-0.013790739210474828,True
1938-01-01,-0.1152869051120527,True
1938-02-01,-0.21561725520202607,True
1938-03-01,-0.35457919541846533,True
1938-04-01,-0.46231925029753146,True
1938-05-01,-0.5017515203894438,True
1938-06-01,-0.4887669787278682,True
1938-07-01,-0.34895199905522595,True
1938-08-01,-0.23203792001306595,True
1938-09-01,-0.19655322813217618,True
1938-10-01,-0.07784915347460575,True
1938-11-01,0.0803451824241784,True
1938-12-01,0.2543221549434089,True
1939-01-01,0.32567920352889534,True
1939-02-01,0.31376560755186567,True
1939-03-01,0.248495246171812,True
1939-04-01,0.14492273885571003,True
1939-05-01,0.06794921117316025,True
1939-06-01,0.02199052803449758,True
1939-07-01,0.019806628507899132,True
1939-08-01,0.0054178303054362165,True
1939-09-01,0.0011046037266839448,True
1939-10-01,-0.02148745348379491,True
1939-11-01,-0.09289736352090033,True
1939-12-01,-0.2163109038966745,True
1940-01-01,-0.24747396483993828,True
1940-02-01,-0.1956293355054492,True
1940-03-01,-0.08155282807130321,True
1940-04-01,-0.014826046248907543,True
1940-05-01,-0.02659688399565352,True
1940-06-01,-0.07705377692979207,True
1940-07-01,-0.0924182884416162,True
1940-08-01,-0.08756924489104428,True
1940-09-01,-0.0504198357446225,True
1940-10-01,-0.016231165042376705,True
1940-11-01,0.01700896016642911,True
1940-12-01,0.019872056751773948,True
1941-01-01,-0.00997008165881974,True
1941-02-01,-0.09270106776502246,True
1941-03-01,-0.17517174186985912,True
1941-04-01,-0.25168187517454377,True
1941-05-01,-0.3351470134200171,True
1941-06-01,-0.38273667093838354,True
1941-07-01,-0.3612827107356276,True
1941-08-01,-0.3347481538158357,True
1941-09-01,-0.31190923463161907,True
1941-10-01,-0.3284706341152835,True
1941-11-01,-0.3843307258911524,True
1941-12-01,-0.4888349429730408,True
1942-01-01,-0.5383946667867587,True
1942-02-01,-0.5811749035776248,True
1942-03-01,-0.6354515282864868,True
1942-04-01,-0.6965075499234252,True
1942-05-01,-0.7115770360908842,True
1942-06-01,-0.657055887155152,True
1942-07-01,-0.5665348382438102,True
1942-08-01,-0.48789099770733496,True
1942-09-01,-0.4072307128294979,True
1942-10-01,-0.3035212907661393,True
1942-11-01,-0.21690286057294184,True
1942-12-01,-0.15624376466437023,True
1943-01-01,-0.10696919079300482,True
1943-02-01,-0.07549643985757709,True
1943-03-01,-0.06853849221392794,True
1943-04-01,-0.06952746992455952,True
1943-05-01,-0.07073101666039805,True
1943-06-01,-0.06653119672284685,True
1943-07-01,-0.05532318014482179,True
1943-08-01,-0.06259455916474485,True
1943-09-01,-0.06893527116436668,True
1943-10-01,-0.06865664535339139,True
1943-11-01,-0.08474556630592228,True
1943-12-01,-0.104589018749916,True
1944-01-01,-0.09015783456053106,True
1944-02-01,-0.06508428061139085,True
1944-03-01,-0.022680910076973537,True
1944-04-01,0.007835672964689622,True
1944-05-01,0.03638150410362517,True
1944-06-01,0.07385568433196801,True
1944-07-01,0.11091348861163909,True
1944-08-01,0.12022474890662888,True
1944-09-01,0.12128885805397988,True
1944-10-01,0.13022034753445166,True
1944-11-01,0.13203674203566476,True
1944-12-01,0.14168605639985546,True
1945-01-01,0.1581182937584519,True
1945-02-01,0.1672231122454414,True
1945-03-01,0.16585123263057228,True
1945-04-01,0.16385911273854373,True
1945-05-01,0.17537463439318968,True
1945-06-01,0.20376288898085715,True
1945-07-01,0.22303621376203017,True
1945-08-01,0.22435127733098092,True
1945-09-01,0.224560505698352,True
1945-10-01,0.23896691051794383,True
1945-11-01,0.2504412509537096,True
1945-12-01,0.26079201361802173,True
1946-01-01,0.2705508018731005,True
1946-02-01,0.27848687528117877,True
1946-03-01,0.27131802361976054,True
1946-04-01,0.2783903350882264,True
1946-05-01,0.29626160117434097,True
1946-06-01,0.31342280691267566,True
1946-07-01,0.3162368087267001,True
1946-08-01,0.3089182592147089,True
1946-09-01,0.2834969370919911,True
1946-10-01,0.25937589829583235,True
1946-11-01,0.24101981420590451,True
1946-12-01,0.2410679032790967,True
1947-01-01,0.2680361509246343,True
1947-02-01,0.31161652021749725,True
1947-03-01,0.3470477634487366,True
1947-04-01,0.3493728478981072,True
1947-05-01,0.3287919450006095,True
1947-06-01,0.3139619801230837,True
1947-07-01,0.3303709396446674,True
1947-08-01,0.33621568602546326,True
1947-09-01,0.3052951581803063,True
1947-10-01,0.2703447611860367,True
1947-11-01,0.22917461928531613,True
1947-12-01,0.1851292967488331,True
1948-01-01,0.15917575251904165,True
1948-02-01,0.13886747375787223,True
1948-03-01,0.13392317268288687,True
1948-04-01,0.1693858451485592,True
1948-05-01,0.2257307723651213,True
1948-06-01,0.29521173215566565,True
1948-07-01,0.33818111402307666,True
1948-08-01,0.34829664917886494,True
1948-09-01,0.3473867013245138,True
1948-10-01,0.341556211376938,True
1948-11-01,0.3060832200740422,True
1948-12-01,0.26244053430648634,True
1949-01-01,0.22154184531480953,True
1949-02-01,0.15535429583748978,True
1949-03-01,0.0949568718483016,True
1949-04-01,0.06331216498168224,True
1949-05-01,0.03960100902296396,True
