date,raw_date,P,D,E,CPI,g_div_trailing,g_earn_trailing,g_div_fwd,g_earn_fwd
1901-02-01,1901.02,7.25,0.3033,0.4833,7.611651901,0.29862201249011533,0.006851474949101766,0.05889701955044524,0.07645513117730873
1901-03-01,1901.03,7.51,0.305,0.485,7.611651901,0.2714215515800007,0.010362787035546495,0.05579135962841564,0.09343400664609702
1901-04-01,1901.04,8.14,0.3067,0.4867,7.51650281,0.24523114777821453,0.013861812937472018,0.05271061361118168,0.1100137367180688
1901-05-01,1901.05,7.73,0.3083,0.4883,7.51650281,0.2196627528833599,0.01714386716567795,0.050287274409470895,0.12659566136126355
1901-06-01,1901.06,8.5,0.31,0.49,7.51650281,0.19530875232076572,0.020619287202735648,0.04725288485054557,0.14242034004176862
1901-07-01,1901.07,7.93,0.3117,0.4917,7.611651901,0.17179010474161283,0.02408267051595714,0.04424250939465346,0.15789160376018174
1901-08-01,1901.08,8.04,0.3133,0.4933,7.706792893,0.14873923895977126,0.027331404337755938,0.04188112064887828,0.17339610769212166
1901-09-01,1901.09,8.0,0.315,0.495,7.801941983,0.12675170563914384,0.030771658666753687,0.03891541624967365,0.1881965212369755
1901-10-01,1901.1,7.91,0.3167,0.4967,7.801941983,0.10546577327594364,0.03420011821136815,0.035972870962952985,0.2026819592133548
1901-11-01,1901.11,8.08,0.3183,0.4983,7.897091074,0.084529667616136,0.03741620138542234,0.03367113451486747,0.21722601698815835
1901-12-01,1901.12,7.95,0.32,0.5,7.992232066,0.0645385211375713,0.040821994520255145,0.030771658666753687,0.2311117209633866
1902-01-01,1902.01,8.12,0.3208,0.5108,7.897091074,0.061384729827344,0.05865661052220916,0.03341306996064741,0.19647953711690763
1902-02-01,1902.02,8.19,0.3217,0.5217,7.897091074,0.05889701955044524,0.07645513117730873,0.03542355106871331,0.16176150260359085
1902-03-01,1902.03,8.2,0.3225,0.5325,7.897091074,0.05579135962841564,0.09343400664609702,0.03802739558923918,0.12764556044726127
1902-04-01,1902.04,8.48,0.3233,0.5433,7.992232066,0.05271061361118168,0.1100137367180688,0.04061164143564144,0.09375282097055881
1902-05-01,1902.05,8.46,0.3242,0.5542,8.087381157,0.050287274409470895,0.12659566136126355,0.04257246648508706,0.0597113894415322
1902-06-01,1902.06,8.41,0.325,0.565,8.18251405,0.04725288485054557,0.14242034004176862,0.04512043528046972,0.02620237239402401
1902-07-01,1902.07,8.6,0.3258,0.5758,8.18251405,0.04424250939465346,0.15789160376018174,0.047649462953301525,-0.007145999908149903
1902-08-01,1902.08,8.83,0.3267,0.5867,8.087381157,0.04188112064887828,0.17339610769212166,0.049562381856621984,-0.040701270031145875
1902-09-01,1902.09,8.85,0.3275,0.5975,8.18251405,0.03891541624967365,0.1881965212369755,0.05205636195605301,-0.07378617005923116
1902-10-01,1902.1,8.57,0.3283,0.6083,8.753424793,0.035972870962952985,0.2026819592133548,0.054532028183430725,-0.1067679754257061
1902-11-01,1902.11,8.24,0.3292,0.6192,8.467928926,0.03367113451486747,0.21722601698815835,0.05639870856904072,-0.1400122967086057
1902-12-01,1902.12,8.05,0.33,0.63,8.563094215,0.030771658666753687,0.2311117209633866,0.058840500022933284,-0.17284281283941083
1903-01-01,1903.01,8.46,0.3317,0.6217,8.658259504,0.03341306996064741,0.19647953711690763,0.04422890673797086,-0.1658265347859484
1903-02-01,1903.02,8.41,0.3333,0.6133,8.658259504,0.03542355106871331,0.16176150260359085,0.029561715149952317,-0.15869929925377585
1903-03-01,1903.03,8.08,0.335,0.605,8.372844628,0.03802739558923918,0.12764556044726127,0.014815085785140791,-0.1513996464553683
1903-04-01,1903.04,7.75,0.3367,0.5967,8.372844628,0.04061164143564144,0.09375282097055881,0.0,-0.1439520392348972
1903-05-01,1903.05,7.6,0.3383,0.5883,8.18251405,0.04257246648508706,0.0597113894415322,-0.014890090472968742,-0.1363765523041529
1903-06-01,1903.06,7.18,0.34,0.58,8.18251405,0.04512043528046972,0.02620237239402401,-0.029852963149681333,-0.12861737782209348
1903-07-01,1903.07,6.85,0.3417,0.5717,8.18251405,0.047649462953301525,-0.007145999908149903,-0.044890840514221875,-0.12069526578806145
1903-08-01,1903.08,6.63,0.3433,0.5633,8.18251405,0.049562381856621984,-0.040701270031145875,-0.060024015732258906,-0.11262593211835414
1903-09-01,1903.09,6.47,0.345,0.555,8.277679339,0.05205636195605301,-0.07378617005923116,-0.07522342123758752,-0.10436001532424288
1903-10-01,1903.1,6.26,0.3467,0.5467,8.18251405,0.054532028183430725,-0.1067679754257061,-0.09050489914638371,-0.0959139837876487
1903-11-01,1903.11,6.28,0.3483,0.5383,8.087381157,0.05639870856904072,-0.1400122967086057,-0.10590297941380933,-0.08729851732721905
1903-12-01,1903.12,6.57,0.35,0.53,8.087381157,0.058840500022933284,-0.17284281283941083,-0.12136085700426724,-0.07847161544149528
1904-01-01,1904.01,6.68,0.3467,0.5267,8.277679339,0.04422890673797086,-0.1658265347859484,-0.10641866591768645,-0.042072697213983656
1904-02-01,1904.02,6.5,0.3433,0.5233,8.467928926,0.029561715149952317,-0.15869929925377585,-0.09144350250550026,-0.006326101802688999
1904-03-01,1904.03,6.48,0.34,0.52,8.372844628,0.014815085785140791,-0.1513996464553683,-0.07637297878457416,0.028437935320533514
1904-04-01,1904.04,6.64,0.3367,0.5167,8.277679339,0.0,-0.1439520392348972,-0.061237372622434894,0.06245584293337758
1904-05-01,1904.05,6.5,0.3333,0.5133,8.087381157,-0.014890090472968742,-0.1363765523041529,-0.046048651025646814,0.09596526158018348
1904-06-01,1904.06,6.51,0.33,0.51,8.087381157,-0.029852963149681333,-0.12861737782209348,-0.030771658666753687,0.12861737782209348
1904-07-01,1904.07,6.78,0.3267,0.5067,8.087381157,-0.044890840514221875,-0.12069526578806145,-0.015422884362043643,0.16064229306376554
1904-08-01,1904.08,7.01,0.3233,0.5033,8.18251405,-0.060024015732258906,-0.11262593211835414,0.0,0.19227254338504274
1904-09-01,1904.09,7.32,0.32,0.5,8.277679339,-0.07522342123758752,-0.10436001532424288,0.015504186535965303,0.2231435513142097
1904-10-01,1904.1,7.75,0.3167,0.4967,8.277679339,-0.09050489914638371,-0.0959139837876487,0.031087365062430372,0.2534819542404128
1904-11-01,1904.11,8.17,0.3133,0.4933,8.467928926,-0.10590297941380933,-0.08729851732721905,0.04676662654940089,0.2835177273955594
1904-12-01,1904.12,8.25,0.31,0.49,8.467928926,-0.12136085700426724,-0.07847161544149528,0.06252035698133396,0.31287232128033954
1905-01-01,1905.01,8.43,0.3117,0.505,8.467928926,-0.10641866591768645,-0.042072697213983656,0.07447455787014912,0.29385112347849607
1905-02-01,1905.02,8.8,0.3133,0.52,8.467928926,-0.09144350250550026,-0.006326101802688999,0.08677196116310015,0.27559002668675225
1905-03-01,1905.03,9.05,0.315,0.535,8.372844628,-0.07637297878457416,0.028437935320533514,0.09819202617921374,0.25804149116548697
1905-04-01,1905.04,8.94,0.3167,0.55,8.372844628,-0.061237372622434894,0.06245584293337758,0.10936260082050553,0.24116205681688796
1905-05-01,1905.05,8.5,0.3183,0.565,8.277679339,-0.046048651025646814,0.09596526158018348,0.12088500213999742,0.22491189837095182
1905-06-01,1905.06,8.6,0.32,0.58,8.277679339,-0.030771658666753687,0.12861737782209348,0.13157635778871923,0.2092544391535427
1905-07-01,1905.07,8.87,0.3217,0.595,8.277679339,-0.015422884362043643,0.16064229306376554,0.1420433994467194,0.1941560144409576
1905-08-01,1905.08,9.2,0.3233,0.61,8.372844628,0.0,0.19227254338504274,0.15286842996660788,0.17958557697507987
1905-09-01,1905.09,9.23,0.325,0.625,8.277679339,0.015504186535965303,0.2231435513142097,0.16290347093685298,0.16551443847757347
1905-10-01,1905.1,9.36,0.3267,0.64,8.277679339,0.031087365062430372,0.2534819542404128,0.1727359181305972,0.1519160420258419
1905-11-01,1905.11,9.31,0.3283,0.655,8.372844628,0.04676662654940089,0.2835177273955594,0.18293057021107284,0.13876576098777876
1905-12-01,1905.12,9.54,0.33,0.67,8.467928926,0.06252035698133396,0.31287232128033954,0.19237189264745613,0.12604072089536494
1906-01-01,1906.01,9.87,0.3358,0.6775,8.467928926,0.07447455787014912,0.29385112347849607,0.1831649572358821,0.10392775542956734
1906-02-01,1906.02,9.8,0.3417,0.685,8.467928926,0.08677196116310015,0.27559002668675225,0.1741426537919326,0.08168089346902235
1906-03-01,1906.03,9.56,0.3475,0.6925,8.467928926,0.09819202617921374,0.25804149116548697,0.1653924946935066,0.059562261151343054
1906-04-01,1906.04,9.43,0.3533,0.7,8.467928926,0.10936260082050553,0.24116205681688796,0.1568561671525872,0.03743340257918565
1906-05-01,1906.05,9.18,0.3592,0.7075,8.563094215,0.12088500213999742,0.22491189837095182,0.14848720200036314,0.015149679563363272
1906-06-01,1906.06,9.3,0.365,0.715,8.563094215,0.13157635778871923,0.2092544391535427,0.14035735769492252,-0.007017572658646554
1906-07-01,1906.07,9.06,0.3708,0.7225,8.277679339,0.1420433994467194,0.1941560144409576,0.13241831383517788,-0.02921145772834427
1906-08-01,1906.08,9.73,0.3767,0.73,8.467928926,0.15286842996660788,0.17958557697507987,0.124632075495959,-0.05158172819399204
1906-09-01,1906.09,10.03,0.3825,0.7375,8.563094215,0.16290347093685298,0.16551443847757347,0.11705655542101756,-0.07384724995174957
1906-10-01,1906.1,9.73,0.3883,0.745,8.753424793,0.1727359181305972,0.1519160420258419,0.10965209200824222,-0.0961561751413797
1906-11-01,1906.11,9.93,0.3942,0.7525,8.848509091,0.18293057021107284,0.13876576098777876,0.10238806577289539,-0.11866382210600629
1906-12-01,1906.12,9.84,0.4,0.76,8.94367438,0.19237189264745613,0.12604072089536494,0.09531017980432477,-0.14107859825990549
1907-01-01,1907.01,9.56,0.4033,0.7517,8.848509091,0.1831649572358821,0.10392775542956734,0.07956575861219273,-0.14030086633671862
1907-02-01,1907.02,9.26,0.4067,0.7433,9.038839669,0.1741426537919326,0.08168089346902235,0.06335451583268492,-0.13921722327870056
1907-03-01,1907.03,8.35,0.41,0.735,8.94367438,0.1653924946935066,0.059562261151343054,0.04762804898925466,-0.13840232285911908
1907-04-01,1907.04,8.39,0.4133,0.7267,8.94367438,0.1568561671525872,0.03743340257918565,0.03190746867626759,-0.1375694941002057
1907-05-01,1907.05,8.1,0.4167,0.7183,9.134004959,0.14848720200036314,0.015149679563363272,0.015714609098470222,-0.13641935185012616
1907-06-01,1907.06,7.84,0.42,0.71,9.229089256,0.14035735769492252,-0.007017572658646554,0.0,-0.1355454919962238
1907-07-01,1907.07,8.14,0.4233,0.7017,9.229089256,0.13241831383517788,-0.02921145772834427,-0.015714609098470222,-0.13465174962630505
1907-08-01,1907.08,7.53,0.4267,0.6933,9.229089256,0.124632075495959,-0.05158172819399204,-0.03190746867626759,-0.1334283710001926
1907-09-01,1907.09,7.45,0.43,0.685,9.229089256,0.11705655542101756,-0.07384724995174957,-0.04762804898925466,-0.13248918304607904
1907-10-01,1907.1,6.64,0.4333,0.6767,9.324254545,0.10965209200824222,-0.0961561751413797,-0.06335451583268492,-0.13152786997358218
1907-11-01,1907.11,6.25,0.4367,0.6683,8.94367438,0.10238806577289539,-0.11866382210600629,-0.07956575861219273,-0.13022355858521023
1907-12-01,1907.12,6.57,0.44,0.66,8.753424793,0.09531017980432477,-0.14107859825990549,-0.09531017980432477,-0.12921173148000636
1908-01-01,1908.01,6.85,0.4367,0.6533,8.658259504,0.07956575861219273,-0.14030086633671862,-0.07956575861219273,-0.09347503630107495
1908-02-01,1908.02,6.6,0.4333,0.6467,8.563094215,0.06335451583268492,-0.13921722327870056,-0.06335451583268492,-0.05842355128519022
1908-03-01,1908.03,6.87,0.43,0.64,8.563094215,0.04762804898925466,-0.13840232285911908,-0.04762804898925466,-0.023716526617316103
1908-04-01,1908.04,7.24,0.4267,0.6333,8.658259504,0.03190746867626759,-0.1375694941002057,-0.03190746867626759,0.010523932831333016
1908-05-01,1908.05,7.63,0.4233,0.6267,8.658259504,0.015714609098470222,-0.13641935185012616,-0.015714609098470222,0.044167278404622146
1908-06-01,1908.06,7.64,0.42,0.62,8.658259504,0.0,-0.1355454919962238,0.0,0.07755823434587455
1908-07-01,1908.07,7.92,0.4167,0.6133,8.753424793,-0.015714609098470222,-0.13465174962630505,0.015714609098470222,0.1105646256302874
1908-08-01,1908.08,8.26,0.4133,0.6067,8.753424793,-0.03190746867626759,-0.1334283710001926,0.03190746867626759,0.14304590009515245
1908-09-01,1908.09,8.17,0.41,0.6,8.753424793,-0.04762804898925466,-0.13248918304607904,0.04762804898925466,0.17535288747786126
1908-10-01,1908.1,8.27,0.4067,0.5933,8.848509091,-0.06335451583268492,-0.13152786997358218,0.06335451583268492,0.2073443608778392
1908-11-01,1908.11,8.83,0.4033,0.5867,8.94367438,-0.07956575861219273,-0.13022355858521023,0.07956575861219273,0.23887060244774527
1908-12-01,1908.12,9.03,0.4,0.58,9.038839669,-0.09531017980432477,-0.12921173148000636,0.09531017980432477,0.27029032973991185
1909-01-01,1909.01,9.06,0.4033,0.595,8.94367438,-0.07956575861219273,-0.09347503630107495,0.0927597625686617,0.24146213183789444
1909-02-01,1909.02,8.8,0.4067,0.61,9.038839669,-0.06335451583268492,-0.05842355128519022,0.08999846925306143,0.21325879208166776
1909-03-01,1909.03,8.92,0.41,0.625,9.038839669,-0.04762804898925466,-0.023716526617316103,0.08751937801655663,0.18564934688662926
1909-04-01,1909.04,9.32,0.4133,0.64,9.229089256,-0.03190746867626759,0.010523932831333016,0.0850738612466787,0.15860503017663857
1909-05-01,1909.05,9.63,0.4167,0.655,9.324254545,-0.015714609098470222,0.044167278404622146,0.0824212247115731,0.13209906962958962
1909-06-01,1909.06,9.8,0.42,0.67,9.419419835,0.0,0.07755823434587455,0.0800427076735365,0.10610650599454768
1909-07-01,1909.07,9.94,0.4233,0.685,9.419419835,0.015714609098470222,0.1105646256302874,0.07769573718869804,0.08060403241462938
1909-08-01,1909.08,10.18,0.4267,0.7,9.514585124,0.03190746867626759,0.14304590009515245,0.07514529928918645,0.055569851154810834
1909-09-01,1909.09,10.19,0.43,0.715,9.609669421,0.04762804898925466,0.17535288747786126,0.0728613482648719,0.030983545519967348
1909-10-01,1909.1,10.23,0.4333,0.73,9.8,0.06335451583268492,0.2073443608778392,0.07060707684149259,0.006825965070399842
1909-11-01,1909.11,10.18,0.4367,0.745,9.895165289,0.07956575861219273,0.23887060244774527,0.06815288823722654,-0.01692087748833704
1909-12-01,1909.12,10.3,0.44,0.76,9.990330579,0.09531017980432477,0.27029032973991185,0.06595796779179741,-0.04027389913793994
1910-01-01,1910.01,10.08,0.4425,0.7575,9.895165289,0.0927597625686617,0.24146213183789444,0.06029223025612007,-0.05313622830276815
1910-02-01,1910.02,9.72,0.445,0.755,9.895165289,0.08999846925306143,0.21325879208166776,0.054658412537863965,-0.06611150155221607
1910-03-01,1910.03,9.96,0.4475,0.7525,10.08541488,0.08751937801655663,0.18564934688662926,0.04905615698919419,-0.07948915105823867
1910-04-01,1910.04,9.72,0.45,0.75,10.18058017,0.0850738612466787,0.15860503017663857,0.04348511193973881,-0.09313920474362353
1910-05-01,1910.05,9.56,0.4525,0.7475,9.990330579,0.0824212247115731,0.13209906962958962,0.037944931564123374,-0.10692249299202283
1910-06-01,1910.06,9.1,0.455,0.745,9.895165289,0.0800427076735365,0.10610650599454768,0.03243527575315375,-0.12114438335908823
1910-07-01,1910.07,8.64,0.4575,0.7425,9.895165289,0.07769573718869804,0.08060403241462938,0.0269558099885282,-0.1356693184959048
1910-08-01,1910.08,8.85,0.46,0.74,9.8,0.07514529928918645,0.055569851154810834,0.02150620522096347,-0.15035159917523572
1910-09-01,1910.09,8.91,0.4625,0.7375,9.704834711,0.0728613482648719,0.030983545519967348,0.016086137751624263,-0.16551443847757347
1910-10-01,1910.1,9.32,0.465,0.735,9.419419835,0.07060707684149259,0.006825965070399842,0.010695289116747886,-0.1810162865808987
1910-11-01,1910.11,9.31,0.4675,0.7325,9.229089256,0.06815288823722654,-0.01692087748833704,0.005333345975362502,-0.1967043586649163
1910-12-01,1910.12,9.05,0.47,0.73,9.229089256,0.06595796779179741,-0.04027389913793994,0.0,-0.21292199724267175
1911-01-01,1911.01,9.27,0.47,0.7183,9.229089256,0.06029223025612007,-0.05313622830276815,0.0017006806820174525,-0.18129187687774634
1911-02-01,1911.02,9.43,0.47,0.7067,8.94367438,0.054658412537863965,-0.06611150155221607,0.003610495586111817,-0.14993806637014906
1911-03-01,1911.03,9.32,0.47,0.695,9.038839669,0.04905615698919419,-0.07948915105823867,0.00530505222969313,-0.11823277706265972
1911-04-01,1911.04,9.28,0.47,0.6833,8.753424793,0.04348511193973881,-0.09313920474362353,0.0069967422080980946,-0.0864660445561028
1911-05-01,1911.05,9.48,0.47,0.6717,8.753424793,0.037944931564123374,-0.10692249299202283,0.008896478927200913,-0.05492776379611636
1911-06-01,1911.06,9.67,0.47,0.66,8.753424793,0.03243527575315375,-0.12114438335908823,0.010582109330536937,-0.022989518224698746
1911-07-01,1911.07,9.63,0.47,0.6483,8.848509091,0.0269558099885282,-0.1356693184959048,0.012264903164753038,0.009059562923333597
1911-08-01,1911.08,9.17,0.47,0.6367,9.134004959,0.02150620522096347,-0.15035159917523572,0.014154667506675822,0.04092878950853057
1911-09-01,1911.09,8.67,0.47,0.625,9.229089256,0.016086137751624263,-0.16551443847757347,0.015831465216680662,0.07325046173959265
1911-10-01,1911.1,8.72,0.47,0.6133,9.229089256,0.010695289116747886,-0.1810162865808987,0.017505455982146922,0.10573546573680159
1911-11-01,1911.11,9.07,0.47,0.6017,9.134004959,0.005333345975362502,-0.1967043586649163,0.019385352097135433,0.13809136404621736
1911-12-01,1911.12,9.11,0.47,0.59,9.038839669,0.0,-0.21292199724267175,0.021053409197832385,0.17095779814363954
1912-01-01,1912.01,9.12,0.4708,0.5992,9.134004959,0.0017006806820174525,-0.18129187687774634,0.019352728515814932,0.1471646712246763
1912-02-01,1912.02,9.04,0.4717,0.6083,9.229089256,0.003610495586111817,-0.14993806637014906,0.017442913611720567,0.12355660807765895
1912-03-01,1912.03,9.3,0.4725,0.6175,9.419419835,0.00530505222969313,-0.11823277706265972,0.015748356968139254,0.10008345855698247
1912-04-01,1912.04,9.59,0.4733,0.6267,9.704834711,0.0069967422080980946,-0.0864660445561028,0.01405666698973429,0.07676008600754997
1912-05-01,1912.05,9.58,0.4742,0.6358,9.704834711,0.008896478927200913,-0.05492776379611636,0.012156930270631472,0.0535869814723513
1912-06-01,1912.06,9.58,0.475,0.645,9.609669421,0.010582109330536937,-0.022989518224698746,0.010471299867295447,0.03053672386008166
1912-07-01,1912.07,9.59,0.4758,0.6542,9.609669421,0.012264903164753038,0.009059562923333597,0.008788506033079346,0.007613863490978423
1912-08-01,1912.08,9.81,0.4767,0.6633,9.704834711,0.014154667506675822,0.04092878950853057,0.0068987416911565624,-0.015190934684805646
1912-09-01,1912.09,9.86,0.4775,0.6725,9.8,0.015831465216680662,0.07325046173959265,0.005221943981151722,-0.03788331790230137
1912-10-01,1912.1,9.84,0.4783,0.6817,9.8,0.017505455982146922,0.10573546573680159,0.003547953215685462,-0.06046877361226982
1912-11-01,1912.11,9.73,0.4792,0.6908,9.8,0.019385352097135433,0.13809136404621736,0.0016680571006969513,-0.0829662977958211
1912-12-01,1912.12,9.38,0.48,0.7,9.704834711,0.021053409197832385,0.17095779814363954,0.0,-0.10536051565782623
1913-01-01,1913.01,9.3,0.48,0.6942,9.8,0.019352728515814932,0.1471646712246763,-0.010471299867295447,-0.11175113455867691
1913-02-01,1913.02,8.97,0.48,0.6883,9.8,0.017442913611720567,0.12355660807765895,-0.021053409197832385,-0.11798282315579928
1913-03-01,1913.03,8.8,0.48,0.6825,9.8,0.015748356968139254,0.10008345855698247,-0.03174869831458027,-0.1246748616943047
1913-04-01,1913.04,8.79,0.48,0.6767,9.8,0.01405666698973429,0.07676008600754997,-0.042559614418795855,-0.13152786997358218
1913-05-01,1913.05,8.55,0.48,0.6708,9.7,0.012156930270631472,0.0535869814723513,-0.05348868495098613,-0.138227639995413
1913-06-01,1913.06,8.12,0.48,0.665,9.8,0.010471299867295447,0.03053672386008166,-0.06453852113757119,-0.14541699985850381
1913-07-01,1913.07,8.23,0.48,0.6592,9.9,0.008788506033079346,0.007613863490978423,-0.07571182173569635,-0.15278631972779516
1913-08-01,1913.08,8.45,0.48,0.6533,9.9,0.0068987416911565624,-0.015190934684805646,-0.0870113769896298,-0.1600099466572426
1913-09-01,1913.09,8.53,0.48,0.6475,10.0,0.005221943981151722,-0.03788331790230137,-0.09844007281325251,-0.1677563318830369
1913-10-01,1913.1,8.26,0.48,0.6417,10.0,0.003547953215685462,-0.06046877361226982,-0.11000089521432854,-0.17570487918955813
1913-11-01,1913.11,8.05,0.48,0.6358,10.1,0.0016680571006969513,-0.0829662977958211,-0.12169693497751977,-0.1835176162359018
1913-12-01,1913.12,8.04,0.48,0.63,10.0,0.0,-0.10536051565782623,-0.13353139262452263,-0.19189100781010526
1914-01-01,1914.01,8.37,0.475,0.6208,10.0,-0.010471299867295447,-0.11175113455867691,-0.12115714261114108,-0.1210906906424924
1914-02-01,1914.02,8.48,0.47,0.6117,9.9,-0.021053409197832385,-0.11798282315579928,-0.10843853395158998,-0.05321386270805434
1914-03-01,1914.03,8.32,0.465,0.6025,9.9,-0.03174869831458027,-0.1246748616943047,-0.09584795879012786,0.012371291802546813
1914-04-01,1914.04,8.12,0.46,0.5933,9.8,-0.042559614418795855,-0.13152786997358218,-0.08314534195626277,0.07576800308911996
1914-05-01,1914.05,8.17,0.455,0.5842,9.9,-0.05348868495098613,-0.138227639995413,-0.0700923768203684,0.1370343224313711
1914-06-01,1914.06,8.13,0.45,0.575,9.9,-0.06453852113757119,-0.14541699985850381,-0.057158413839948574,0.19671029424605424
1914-07-01,1914.07,7.68,0.445,0.5658,10.0,-0.07571182173569635,-0.15278631972779516,-0.044104529706861184,0.25480387527497
1914-08-01,1914.08,7.68,0.44,0.5567,10.2,-0.0870113769896298,-0.1600099466572426,-0.03069353671835251,0.3112919380909147
1914-09-01,1914.09,7.68,0.435,0.5475,10.2,-0.09844007281325251,-0.1677563318830369,-0.017391742711869274,0.36667048377041134
1914-10-01,1914.1,7.68,0.43,0.5383,10.1,-0.11000089521432854,-0.17570487918955813,-0.003961324066282801,0.4208883146913871
1914-11-01,1914.11,7.68,0.425,0.5292,10.2,-0.12169693497751977,-0.1835176162359018,0.009833841832126655,0.47386991724356153
1914-12-01,1914.12,7.35,0.42,0.52,10.1,-0.13353139262452263,-0.19189100781010526,0.023530497410194084,0.5260930958967791
1915-01-01,1915.01,7.48,0.4208,0.55,10.1,-0.12115714261114108,-0.1210906906424924,0.046433596415204725,0.5297722698414911
1915-02-01,1915.02,7.38,0.4217,0.58,10.0,-0.10843853395158998,-0.05321386270805434,0.06872408190804424,0.5329581918416733
1915-03-01,1915.03,7.57,0.4225,0.61,9.9,-0.09584795879012786,0.012371291802546813,0.09045711015525149,0.5354382651459553
1915-04-01,1915.04,8.14,0.4233,0.64,10.0,-0.08314534195626277,0.07576800308911996,0.11164828938532434,0.5388662839215126
1915-05-01,1915.05,7.95,0.4242,0.67,10.1,-0.0700923768203684,0.1370343224313711,0.13229300237337605,0.5411086963368709
1915-06-01,1915.06,8.04,0.425,0.7,10.1,-0.057158413839948574,0.19671029424605424,0.15246859364427345,0.5431545108813508
1915-07-01,1915.07,8.01,0.4258,0.73,10.1,-0.044104529706861184,0.25480387527497,0.17217158177648573,0.5450284999019103
1915-08-01,1915.08,8.35,0.4267,0.76,10.1,-0.03069353671835251,0.3112919380909147,0.19138124509918475,0.5467514410224195
1915-09-01,1915.09,8.66,0.4275,0.79,10.1,-0.017391742711869274,0.36667048377041134,0.2101945769734067,0.5490721527214286
1915-10-01,1915.1,9.14,0.4283,0.82,10.2,-0.003961324066282801,0.4208883146913871,0.22859214094558633,0.5505152701048874
1915-11-01,1915.11,9.46,0.4292,0.85,10.3,0.009833841832126655,0.47386991724356153,0.2465396631372725,0.5518546556760556
1915-12-01,1915.12,9.48,0.43,0.88,10.3,0.023530497410194084,0.5260930958967791,0.26415157504158693,0.553101106914229
1916-01-01,1916.01,9.33,0.4408,0.9342,10.4,0.046433596415204725,0.5297722698414911,0.25844762776397645,0.4795119106998411
1916-02-01,1916.02,9.2,0.4517,0.9883,10.4,0.06872408190804424,0.5329581918416733,0.25293660825615727,0.409201920010899
1916-03-01,1916.03,9.17,0.4625,1.042,10.5,0.09045711015525149,0.5354382651459553,0.24770431605680632,0.3427589868611486
1916-04-01,1916.04,9.07,0.4733,1.097,10.6,0.11164828938532434,0.5388662839215126,0.24268514853451362,0.2769132663562537
1916-05-01,1916.05,9.27,0.4842,1.151,10.7,0.13229300237337605,0.5411086963368709,0.23782256350276382,0.21424219225235852
1916-06-01,1916.06,9.36,0.495,1.205,10.8,0.15246859364427345,0.5431545108813508,0.23319388716771117,0.1535577358430907
1916-07-01,1916.07,9.23,0.5058,1.259,10.8,0.17217158177648573,0.5450284999019103,0.22874271424083759,0.0946601021332677
1916-08-01,1916.08,9.3,0.5167,1.313,10.9,0.19138124509918475,0.5467514410224195,0.2244200731594081,0.037373557393736434
1916-09-01,1916.09,9.68,0.5275,1.368,11.1,0.2101945769734067,0.5490721527214286,0.22029589870169802,-0.0184439016592583
1916-10-01,1916.1,9.98,0.5383,1.422,11.3,0.22859214094558633,0.5505152701048874,0.21632114895011284,-0.07291858995155448
1916-11-01,1916.11,10.21,0.5492,1.476,11.5,0.2465396631372725,0.5518546556760556,0.21245296110332162,-0.12620252664791254
1916-12-01,1916.12,9.8,0.56,1.53,11.6,0.26415157504158693,0.553101106914229,0.20875481386210998,-0.17840765747281828
1917-01-01,1917.01,9.57,0.5708,1.509,11.7,0.25844762776397645,0.4795119106998411,0.17505391256747116,-0.18351511173970483
1917-02-01,1917.02,9.03,0.5817,1.488,12.0,0.25293660825615727,0.409201920010899,0.14132286146829603,-0.1887940712995721
1917-03-01,1917.03,9.31,0.5925,1.468,12.0,0.24770431605680632,0.3427589868611486,0.10788896201118497,-0.19493483067970063
1917-04-01,1917.04,9.17,0.6033,1.447,12.6,0.24268514853451362,0.2769132663562537,0.07455777744296688,-0.2014388626530971
1917-05-01,1917.05,8.86,0.6142,1.426,12.8,0.23782256350276382,0.21424219225235852,0.04114756834699562,-0.20731575763448945
1917-06-01,1917.06,9.04,0.625,1.405,13.0,0.23319388716771117,0.1535577358430907,0.007968169649176904,-0.21340465185234309
1917-07-01,1917.07,8.79,0.6358,1.384,12.8,0.22874271424083759,0.0946601021332677,-0.025164570437565148,-0.2197173465379848
1917-08-01,1917.08,8.53,0.6467,1.363,13.0,0.2244200731594081,0.037373557393736434,-0.05842355128519022,-0.2262665445753232
1917-09-01,1917.09,8.12,0.6575,1.343,13.3,0.22029589870169802,-0.0184439016592583,-0.09151510883577324,-0.23381081818128968
1917-10-01,1917.1,7.68,0.6683,1.322,13.5,0.21632114895011284,-0.07291858995155448,-0.12461463761725938,-0.24184995668579767
1917-11-01,1917.11,7.04,0.6792,1.301,13.5,0.21245296110332162,-0.12620252664791254,-0.15788753145667273,-0.24923029436137675
1917-12-01,1917.12,6.8,0.69,1.28,13.7,0.20875481386210998,-0.17840765747281828,-0.19105523676270925,-0.25691041378502727
1918-01-01,1918.01,7.21,0.68,1.256,14.0,0.17505391256747116,-0.18351511173970483,-0.1822627349945789,-0.24304570585605512
1918-02-01,1918.02,7.43,0.67,1.232,14.1,0.14132286146829603,-0.1887940712995721,-0.17346536648434346,-0.22884157242884748
1918-03-01,1918.03,7.28,0.66,1.208,14.0,0.10788896201118497,-0.19493483067970063,-0.16430305129127626,-0.21428390749691306
